adult	ID	description	additional_image_link	condition	mpn	custom_label_2	title	availability	price	link	image_link	brand	item_group_id	custom_label_0	google_product_category	product_type
No	8934	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-10.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-13.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg	new	8934	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 4х8 из оцинкованной квадратной трубы с поликарбонатом Soton 4 мм"	"in stock"	"13450 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-4h8h22-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-00.png	"Alistan Shop"	8934		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	8935	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-10.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-13.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg	new	8935	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 4х10 из оцинкованной квадратной трубы с поликарбонатом Soton 4 мм"	"in stock"	"15950 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-4h10h22-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-00.png	"Alistan Shop"	8935		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	8937	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-10.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-13.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg	new	8937	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 4х10 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"22150 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-4h10h22-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-00.png	"Alistan Shop"	8937		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	8938	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-10.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-13.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-pc-4m-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/almir-5m-pc-08.jpg	new	8938	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 4х10 из оцинкованной квадратной трубы с поликарбонатом Soton 8 мм"	"in stock"	"26000 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-4h10h22-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-pc-4m-00.png	"Alistan Shop"	8938		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	8995	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	8995	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х3 из оцинкованной квадратной трубы с поликарбонатом Soton 4 мм"	"in stock"	"5200 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h3h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	8995		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9040	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	9040	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х3 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"6750 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h3h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	9040		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9041	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	9041	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х4 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"8050 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h4h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	9041		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9043	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	9043	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х4 из оцинкованной квадратной трубы с поликарбонатом Soton 4 мм"	"in stock"	"6150 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h4h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	9043		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9044	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	9044	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х6 из оцинкованной квадратной трубы с поликарбонатом Soton 4 мм"	"in stock"	"7950 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h6h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	9044		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9046	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-18.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-17.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-23-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-19.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-20.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-24-1.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-25.jpg	new	9046	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с"	"Теплица «Веган» 2х6 из оцинкованной квадратной трубы с поликарбонатом Soton 6 мм"	"in stock"	"10650 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2h6h2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-pc-00.png	"Alistan Shop"	9046		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с поликарбонатом > Теплицы с поликарбонатом"
No	9056	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9056	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x3 из оцинкованной квадратной трубы с пленкой 150 мкм"	"in stock"	"3700 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x3x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9056	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
No	9084	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9084	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x4 из оцинкованной квадратной трубы с пленкой 150 мкм"	"in stock"	"4250 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x4x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9084	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
No	9086	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9086	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x6 из оцинкованной квадратной трубы с пленкой 150 мкм"	"in stock"	"5150 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x6x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9086	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
No	9152	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9152	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x3 из оцинкованной квадратной трубы с пленкой 120 мкм"	"in stock"	"3550 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x3x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-120-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9152	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
No	9153	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9153	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x4 из оцинкованной квадратной трубы с пленкой 120 мкм"	"in stock"	"4050 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x4x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-120-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9153	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
No	9154	"Каркас теплицы «Веган» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1 мм. Покрытие цинком обеспечивает антикоррозийность и длительный срок службы каркаса. Теплица выдерживает механические нагрузки до 180 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
В стандартной комплектации теплицы плёнка крепится к каркасу прижимными планками. В расширенной комплектации (+ 800 грн) для крепления плёнки используется зигзаг-профиль.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-08.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-11.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-04.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-05.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-06.jpg	new	9154	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"	"Теплица «Веган» 2x6 из оцинкованной квадратной трубы с пленкой 120 мкм"	"in stock"	"4900 UAH"	https://fabrika-teplic.com/vitrina/teplicza-vegan-2x6x2-iz-oczinkovannoj-kvadratnoj-truby-s-plenkoj-120-mkm/	https://fabrika-teplic.com/wp-content/uploads/vegan-2m-fl-thumb-11.png	"Alistan Shop"	9154	recent-product	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Веган» с пленкой > Теплицы с пленкой"
